p_grid,prior,likelihood,posterior,Teacher
0.0107010701070107,1.6612527510240484e-8,1.820423457411296e-17,6.68344548340363e-24,RF
0.010801080108010801,1.7077485649664676e-8,1.979193780049309e-17,7.469723396250185e-24,RF
0.010901090109010901,1.7550941781971467e-8,2.150151637695892e-17,8.33991815365008e-24,RF
0.011001100110011002,1.8032969293196756e-8,2.3341075290906225e-17,9.302086557203435e-24,RF
0.011101110111011102,1.8523641473963052e-8,2.531917689463645e-17,1.0364974150187298e-23,RF
0.0112011201120112,1.902303151952865e-8,2.7444862190204907e-17,1.153806697470388e-23,RF
0.011301130113011301,1.9531212529837342e-8,2.972767289792424e-17,1.2831646692249255e-23,RF
0.011401140114011402,2.0048257509567065e-8,3.217767432987042e-17,1.4256849252635443e-23,RF
0.011501150115011502,2.0574239368179592e-8,3.480547909013706e-17,1.582572730455476e-23,RF
0.011601160116011602,2.110923091997018e-8,3.7622271623958076e-17,1.75513165497118e-23,RF
0.011701170117011701,2.1653304884115877e-8,4.0639833638210754e-17,1.9447706251395164e-23,RF
0.011801180118011801,2.2206533884725902e-8,4.3870570416197166e-17,2.1530114117618757e-23,RF
0.011901190119011902,2.2768990450889905e-8,4.7327538050005936e-17,2.3814965788536183e-23,RF
0.012001200120012002,2.3340747016727897e-8,5.1024471614131856e-17,2.631997916772941e-23,RF
0.0121012101210121,2.39218759214393e-8,5.4975814304460536e-17,2.906425384721779e-23,RF
0.012201220122012201,2.4512449409351997e-8,5.919674756710106e-17,3.206836588660209e-23,RF
0.012301230123012302,2.5112539629971553e-8,6.370322224197806e-17,3.5354468217699175e-23,RF
0.012401240124012402,2.572221863803088e-8,6.851199074647939e-17,3.8946396957299994e-23,RF
0.012501250125012502,2.6341558393538833e-8,7.364064032489781e-17,4.286978392235509e-23,RF
0.012601260126012601,2.697063076182966e-8,7.910762738980402e-17,4.7152175653923253e-23,RF
0.012701270127012701,2.7609507513612336e-8,8.493231298190442e-17,5.1823159268634277e-23,RF
0.012801280128012802,2.8258260325019404e-8,9.11349993753538e-17,5.691449546922997e-23,RF
0.012901290129012902,2.891696077765637e-8,9.773696785597855e-17,6.246025905900651e-23,RF
0.013001300130013002,2.9585680358650566e-8,1.0476051770017361e-16,6.849698731853845e-23,RF
0.013101310131013101,3.0264490460700866e-8,1.1222900638280824e-16,7.506383661721028e-23,RF
0.013201320132013201,3.0953462382126143e-8,1.201668910427949e-16,8.22027476464915e-23,RF
0.013301330133013302,3.1652667326914545e-8,1.285997712355059e-16,8.995861967688873e-23,RF
0.013401340134013402,3.236217640477303e-8,1.3755443300157017e-16,9.837949425582319e-23,RF
0.013501350135013503,3.308206063117608e-8,1.4705889428212703e-16,1.0751674877959043e-22,RF
0.013601360136013601,3.381239092741467e-8,1.5714245171098946e-16,1.1742530038883034e-22,RF
0.013701370137013702,3.4553238120645604e-8,1.678357288146276e-16,1.2816382065373485e-22,RF
0.013801380138013802,3.5304672943940616e-8,1.7917072565138952e-16,1.3979496153254313e-22,RF
0.013901390139013902,3.60667660363353e-8,1.9118086992177211e-16,1.5238559310462455e-22,RF
0.014001400140014001,3.683958794287785e-8,2.0390106958202138e-16,1.6600705359775355e-22,RF
0.014101410141014101,3.762320911467883e-8,2.1736776699389976e-16,1.8073541224809027e-22,RF
0.014201420142014202,3.8417699908959526e-8,2.3161899464374237e-16,1.9665174555058425e-22,RF
0.014301430143014302,3.922313058910107e-8,2.4669443246457888e-16,2.1384242747758803e-22,RF
0.014401440144014403,4.00395713246939e-8,2.6263546679546955e-16,2.323994342638478e-22,RF
0.014501450145014501,4.0867092191586426e-8,2.794852510126933e-16,2.5242066437706955e-22,RF
0.014601460146014602,4.1705763171933564e-8,2.9728876786791562e-16,2.740102743148925e-22,RF
0.014701470147014702,4.2555654154246754e-8,3.1609289356895203e-16,2.9727903089131356e-22,RF
0.014801480148014802,4.341683493344177e-8,3.3594646363923117e-16,3.223446806983858e-22,RF
0.014901490149014903,4.4289375210888616e-8,3.5690034059252346e-16,3.4933233745245643e-22,RF
0.015001500150015001,4.5173344594459946e-8,3.7900748345994174e-16,3.783748879581522e-22,RF
0.015101510151015102,4.6068812598580105e-8,4.0232301920699373e-16,4.0961341744831696e-22,RF
0.015201520152015202,4.697584864427439e-8,4.2690431607847113e-16,4.431976550829433e-22,RF
0.015301530153015303,4.7894522059217e-8,4.528110589099609e-16,4.792864404166139e-22,RF
0.015401540154015403,4.8824902077781326e-8,4.8010532644492e-16,5.180482116703477e-22,RF
0.015501550155015502,4.9767057841087404e-8,5.088516706970247e-16,5.5966151667129285e-22,RF
0.015601560156015602,5.072105839705222e-8,5.391171983976707e-16,6.043155473515144e-22,RF
0.0157015701570157,5.168697270043714e-8,5.709716545694608e-16,6.522106987262589e-22,RF
0.0158015801580158,5.2664869612898075e-8,6.04487508266663e-16,7.035591533013171e-22,RF
0.0159015901590159,5.365481790303354e-8,6.397400405242882e-16,7.585854918893808e-22,RF
0.016001600160016,5.465688624643347e-8,6.768074345579191e-16,8.175273318463359e-22,RF
0.016101610161016102,5.567114322572878e-8,7.157708682571426e-16,8.806359937704029e-22,RF
0.016201620162016202,5.669765733063919e-8,7.5671460901552445e-16,9.481771977390233e-22,RF
0.016301630163016303,5.773649695802306e-8,7.997261109411261e-16,1.0204317901924475e-21,RF
0.016401640164016403,5.8787730411924864e-8,8.448961144917085e-16,1.0976965026065525e-21,RF
0.016501650165016504,5.985142590362584e-8,8.923187485794077e-16,1.1802847431326665e-21,RF
0.0166016601660166,6.092765155169083e-8,9.420916351903993e-16,1.2685274224180167e-21,RF
0.0167016701670167,6.201647538201848e-8,9.943159965652946e-16,1.3627738148569472e-21,RF
0.0168016801680168,6.31179653278893e-8,1.0490967649867978e-15,1.46339245656063e-21,RF
0.0169016901690169,6.423218923001458e-8,1.106542695221514e-15,1.5707720813713465e-21,RF
0.017001700170017002,6.535921483658468e-8,1.1667664796637524e-15,1.6853225962871613e-21,RF
0.017101710171017102,6.649910980331917e-8,1.2298848662289803e-15,1.807476097702113e-21,RF
0.017201720172017203,6.765194169351402e-8,1.2960187790460054e-15,1.9376879299092034e-21,RF
0.017301730173017303,6.881777797809045e-8,1.3652934419969206e-15,2.0764377873549432e-21,RF
0.017401740174017404,6.999668603564467e-8,1.4378385051544915e-15,2.2242308621772376e-21,RF
0.017501750175017504,7.118873315249603e-8,1.5137881741677332e-15,2.381599038603105e-21,RF
0.0176017601760176,7.239398652273541e-8,1.5932813426461312e-15,2.5491021358265414e-21,RF
0.0177017701770177,7.36125132482739e-8,1.6764617275944822e-15,2.727329201034284e-21,RF
0.0178017801780178,7.484438033889187e-8,1.7634780079497615e-15,2.9168998542924203e-21,RF
0.017901790179017902,7.608965471228721e-8,1.854483966273784e-15,3.1184656870577186e-21,RF
0.018001800180018002,7.734840319412496e-8,1.949638633653564e-15,3.332711716122802e-21,RF
0.018101810181018103,7.862069251808422e-8,2.049106437864337e-15,3.5603578948583125e-21,RF
0.018201820182018203,7.990658932590807e-8,2.153057354848928e-15,3.802160683663768e-21,RF
0.018301830183018303,8.120616016745161e-8,2.261667063568979e-15,4.058914681592879e-21,RF
0.018401840184018404,8.25194715007317e-8,2.375117104283227e-15,4.3314543211713855e-21,RF
0.0185018501850185,8.384658969197295e-8,2.4935950403093994e-15,4.620655628481019e-21,RF
0.0186018601860186,8.518758101565962e-8,2.6172946233261795e-15,4.92743805063853e-21,RF
0.0187018701870187,8.654251165458178e-8,2.7464159622729967e-15,5.252766352855821e-21,RF
0.018801880188018802,8.791144769988425e-8,2.881165695905489e-15,5.597652587325544e-21,RF
0.018901890189018902,8.929445515111605e-8,3.0217571690650308e-15,5.963158136235163e-21,RF
0.019001900190019003,9.069159991627837e-8,3.1684106127223223e-15,6.350395831275024e-21,RF
0.019101910191019103,9.210294781187346e-8,3.3213533278536262e-15,6.760532152064097e-21,RF
0.019201920192019203,9.352856456295171e-8,3.480819873211827e-15,7.194789505985723e-21,RF
0.019301930193019304,9.49685158031627e-8,3.6470522570515254e-15,7.654448591983553e-21,RF
0.019401940194019404,9.642286707480097e-8,3.8203001328714365e-15,8.140850850939328e-21,RF
0.0195019501950195,9.789168382885688e-8,4.00082099923575e-15,8.655401005318127e-21,RF
0.0196019601960196,9.937503142506339e-8,4.188880403736985e-15,9.199569690834015e-21,RF
0.019701970197019702,1.0087297513194533e-7,4.384752151165546e-15,9.77489618296428e-21,RF
0.019801980198019802,1.0238558012686776e-7,4.588718515947812e-15,1.0382991221202186e-20,RF
0.019901990199019903,1.0391291149608431e-7,4.801070458920157e-15,1.10255399340216e-20,RF
0.020002000200020003,1.0545503423478561e-7,5.022107848502505e-15,1.1704304867591044e-20,RF
0.020102010201020103,1.0701201324714767e-7,5.252139686338836e-15,1.2421129121356994e-20,RF
0.020202020202020204,1.0858391334638098e-7,5.491484337470664e-15,1.3177939593688603e-20,RF
0.020302030203020304,1.1017079925477703e-7,5.7404697651109746e-15,1.3976750340855503e-20,RF
0.0204020402040204,1.1177273560375964e-7,5.9994337700883665e-15,1.4819666052695426e-20,RF
0.0205020502050205,1.1338978693393068e-7,6.268724235026983e-15,1.5708885648395832e-20,RF
0.020602060206020602,1.1502201769511979e-7,6.548699373335066e-15,1.664670599591483e-20,RF
0.020702070207020702,1.166694922464321e-7,6.839727983070093e-15,1.7635525758635873e-20,RF
0.020802080208020803,1.183322748562972e-7,7.142189705751727e-15,1.8677849372943945e-20,RF
0.020902090209020903,1.200104297025173e-7,7.456475290194534e-15,1.9776291160498114e-20,RF
0.021002100210021003,1.2170402087231557e-7,7.78298686143256e-15,2.0933579579063696e-20,RF
0.021102110211021104,1.2341311236238418e-7,8.122138194807034e-15,2.215256161585358e-20,RF
0.021202120212021204,1.2513776807893256e-7,8.474354995293041e-15,2.3436207327431494e-20,RF
0.021302130213021304,1.2687805183773682e-7,8.840075182138013e-15,2.4787614530314433e-20,RF
0.0214021402140214,1.286340273641859e-7,9.219749178885987e-15,2.6210013646507296e-20,RF
0.021502150215021502,1.3040575829333207e-7,9.613840208864813e-15,2.770677270830953e-20,RF
0.021602160216021602,1.3219330816993819e-7,1.0022824596212522e-14,2.928140252682592e-20,RF
0.021702170217021702,1.3399674044852654e-7,1.0447192072517381e-14,3.0937562028710056e-20,RF
0.021802180218021803,1.3581611849342463e-7,1.0887446089151955e-14,3.2679063765784274e-20,RF
0.021902190219021903,1.376515055788179e-7,1.1344104135378665e-14,3.4509879602278674e-20,RF
0.022002200220022004,1.3950296488879435e-7,1.1817698062304059e-14,3.643414658452868e-20,RF
0.022102210221022104,1.4137055951739368e-7,1.2308774412764837e-14,3.8456172998101373e-20,RF
0.022202220222022204,1.43254352468656e-7,1.2817894757222577e-14,4.058044461740636e-20,RF
0.0223022302230223,1.4515440665666983e-7,1.3345636035750654e-14,4.2811631152978206e-20,RF
0.0224022402240224,1.4707078490561988e-7,1.3892590906193844e-14,4.515459290172e-20,RF
0.022502250225022502,1.4900354994983626e-7,1.4459368098583773e-14,4.7614387605520776e-20,RF
0.022602260226022602,1.5095276443384067e-7,1.5046592775893592e-14,5.019627752377383e-20,RF
0.022702270227022703,1.5291849091239832e-7,1.565490690121493e-14,5.2905736725444095e-20,RF
0.022802280228022803,1.5490079185056026e-7,1.6284969611442345e-14,5.574845860645155e-20,RF
0.022902290229022904,1.56899729623718e-7,1.6937457597552018e-14,5.873036363827713e-20,RF
0.023002300230023004,1.5891536651764703e-7,1.7613065491557403e-14,6.185760735379268e-20,RF
0.023102310231023104,1.609477647285559e-7,1.8312506260232332e-14,6.5136588576482e-20,RF
0.023202320232023205,1.6299698636313604e-7,1.9036511605687776e-14,6.857395789932679e-20,RF
0.0233023302330233,1.650630934386089e-7,1.978583237288938e-14,7.217662641976436e-20,RF
0.023402340234023402,1.671461478827729e-7,2.0561238964206434e-14,7.595177473727063e-20,RF
0.023502350235023502,1.692462115340534e-7,2.1363521761082046e-14,7.990686222025466e-20,RF
0.023602360236023603,1.7136334614154935e-7,2.2193491552914487e-14,8.404963654908319e-20,RF
0.023702370237023703,1.734976133650808e-7,2.305197997324003e-14,8.838814354219896e-20,RF
0.023802380238023804,1.7564907477523985e-7,2.393983994331258e-14,9.293073727245513e-20,RF
0.023902390239023904,1.778177918534365e-7,2.4857946123168505e-14,9.768609048090075e-20,RF
0.024002400240024004,1.8000382599194626e-7,2.580719537027482e-14,1.0266320529544156e-19,RF
0.024102410241024105,1.822072384939594e-7,2.6788507205849977e-14,1.0787142426191142e-19,RF
0.0242024202420242,1.8442809057362797e-7,2.7802824288958546e-14,1.1332044169528434e-19,RF
0.024302430243024302,1.8666644335611558e-7,2.885111289846918e-14,1.1902031535886816e-19,RF
0.024402440244024402,1.8892235787764403e-7,2.993436342297691e-14,1.2498147847951577e-19,RF
0.024502450245024503,1.911958950855396e-7,3.10535908587861e-14,1.3121475210703288e-19,RF
0.024602460246024603,1.9348711583828493e-7,3.2209835316051127e-14,1.3773135782612797e-19,RF
0.024702470247024703,1.9579608090556378e-7,3.340416253317465e-14,1.445429308294103e-19,RF
0.024802480248024804,1.9812285096831067e-7,3.463766439956348e-14,1.5166153336012423e-19,RF
0.024902490249024904,2.0046748661875837e-7,3.5911459486840993e-14,1.5909966853345825e-19,RF
0.025002500250025005,2.028300483604841e-7,3.722669358862108e-14,1.6687029454546877e-19,RF
0.025102510251025105,2.052105966084623e-7,3.858454026893963e-14,1.7498683927879677e-19,RF
0.025202520252025202,2.0760919168910667e-7,3.998620141945082e-14,1.8346321531456093e-19,RF
0.025302530253025302,2.1002589384032083e-7,4.143290782549401e-14,1.9231383536001143e-19,RF
0.025402540254025403,2.124607632115484e-7,4.29259197411291e-14,2.01553628101651e-19,RF
0.025502550255025503,2.149138598638158e-7,4.4466527473248625e-14,2.1119805449375964e-19,RF
0.025602560256025603,2.1738524376978496e-7,4.605605197487612e-14,2.212631244924746e-19,RF
0.025702570257025704,2.1987497481379732e-7,4.769584544775281e-14,2.3176541424569806e-19,RF
0.025802580258025804,2.223831127919254e-7,4.938729195432247e-14,2.4272208374936525e-19,RF
0.025902590259025905,2.249097174120179e-7,5.113180803921933e-14,2.5415089498074675e-19,RF
0.026002600260026005,2.2745484829374803e-7,5.293084336037854e-14,2.6607023051975046e-19,RF
0.026102610261026102,2.3001856496866288e-7,5.4785881329865125e-14,2.784991126692628e-19,RF
0.026202620262026202,2.326009268802277e-7,5.669843976454087e-14,2.9145722308587886e-19,RF
0.026302630263026303,2.3520199338387908e-7,5.8670071546683735e-014,3.0496492293258165e-19,RF
0.026402640264026403,2.3782182374706749e-7,6.070236529466165e-14,3.190432735650307e-19,RF
0.026502650265026503,2.4046047714930873e-7,6.279694604378462e-14,3.337140577634935e-19,RF
0.026602660266026604,2.4311801268222814e-7,6.495547593744285e-14,3.4899980152254076e-19,RF
0.026702670267026704,2.457944893496129e-7,6.717965492864978e-14,3.6492379641094216e-19,RF
0.026802680268026804,2.4848996606745633e-7,6.947122149210238e-14,3.8151012251434365e-19,RF
0.026902690269026905,2.512045016640064e-7,7.183195334687912e-14,3.9878367197361397e-19,RF
0.027002700270027005,2.5393815487981454e-7,7.426366818988803e-14,4.167701731319076e-19,RF
0.027102710271027102,2.566909843677801e-7,7.676822444019019e-14,4.354962153037922e-19,RF
0.027202720272027203,2.594630486932051e-7,7.934752199431263e-14,4.549892741799908e-19,RF
0.027302730273027303,2.6225440633383263e-7,8.200350299266985e-14,4.752777378814845e-19,RF
0.027402740274027403,2.6506511567990264e-7,8.473815259722081e-14,4.963909336771072e-19,RF
0.027502750275027504,2.6789523503419386e-7,8.755349978047568e-14,5.183591553788249e-19,RF
0.027602760276027604,2.7074482261207545e-7,9.04516181259845e-14,5.412136914293367e-19,RF
0.027702770277027704,2.7361393654155195e-7,9.34346266404162e-14,5.649868536966752e-19,RF
0.027802780278027805,2.7650263486331244e-7,9.65046905773705e-14,5.897120069909871e-19,RF
0.027902790279027905,2.794109755307788e-7,9.966402227303509e-14,6.154235993187233e-19,RF
0.028002800280028002,2.823390164101505e-7,1.0291488199381719e-13,6.421571928898335e-19,RF
0.028102810281028102,2.852868152804551e-7,1.0625957879607705e-13,6.699494958938365e-19,RF
0.028202820282028203,2.882544298335942e-7,1.0970047139809493e-13,6.988383950608897e-19,RF
0.028302830283028303,2.9124191767439315e-7,1.132399690643926e-13,7.288629890242289e-19,RF
0.028402840284028404,2.942493363206449e-7,1.1688053250254146e-13,7.600636225006485e-19,RF
0.028502850285028504,2.9727674320316235e-7,1.2062467477259618e-13,7.924819213060712e-19,RF
0.028602860286028604,3.00324195665821e-7,1.2447496220927122e-13,8.261608282233262e-19,RF
0.028702870287028705,3.0339175096560963e-7,1.284340153569994e-13,8.611446397397597e-19,RF
0.028802880288028805,3.0647946627267864e-7,1.325045099180127e-13,8.974790436725383e-19,RF
0.028902890289028906,3.095873986703832e-7,1.3668917771356098e-13,9.352111576996452e-19,RF
0.029002900290029002,3.1271560515533584e-7,1.409908076584234e-13,9.743895688151801e-19,RF
0.029102910291029103,3.1586414263745197e-7,1.4541224674883337e-13,1.0150643737275598e-18,RF
0.029202920292029203,3.1903306793999563e-7,1.4995640106396348e-13,1.0572872202197553e-18,RF
0.029302930293029304,3.222224377996297e-7,1.5462623678110456e-13,1.1011113494909255e-18,RF
0.029402940294029404,3.2543230886646174e-7,1.5942478120466703e-13,1.1465916394990333e-18,RF
0.029502950295029504,3.2866273770409106e-7,1.6435512380916666e-13,1.1937846493246242e-18,RF
0.029602960296029605,3.3191378078966035e-7,1.6942041729631975e-13,1.2427486645760148e-18,RF
0.029702970297029705,3.35185494513896e-7,1.7462387866637662e-13,1.2935437438564013e-18,RF
0.029802980298029805,3.38477935181162e-7,1.7996879030386512e-13,1.3462317663141943e-18,RF
